id,labels
U19906,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign, sage environmental consulting, hubei university"
U14144,urbana-champaign illinois area
U4589,"greater chicago area, university of illinois at urbana-champaign, ge digital energy"
U4588,"greater new york city area, zhejiang university, yale university, university of hong kong"
U4581,"singapore, nanyang technological university, catalytic investment group pte ltd, daiwa capital markets singapore ltd, huaan fund management"
U4580,"paris area france, peking university, l'or&#xe9;al, parfums christian dior, l'oreal s.a., leroy merlin china, kyriad - societe du phare"
U4583,"urbana-champaign illinois area, nanjing university, university of illinois at urbana-champaign"
U4582,"urbana-champaign illinois area, nanjing university, university of illinois at urbana-champaign"
U4585,"munich area germany, ludwig-maximilians universität münchen lmu munich, university of chicago, university of illinois at urbana-champaign, peking university, high school affiliated to renmin university of china, university of munich, university of illinois at urbana-champaign"
U4584,"singapore, xiamen university, hay group, carrots consulting"
U4587,"nanjing jiangsu china, nanjing university, sinopec nanjing engineering &amp; construction inc., tuniu.com"
U4586,"urbana-champaign illinois area, tsinghua university, university of illinois at urbana-champaign, parker hannifin, lam research, tsinghua university, silk road franco-chinese exchange program"
U24090,"greater new york city area, tsinghua university, at&amp;t labs research"
U24091,"greater seattle area, zhejiang university, microsoft, emory university, yahoo, shopping.com"
U24092,"urbana-champaign illinois area, university of illinois at urbana-champaign, troy university, shenzhen absen optoelectronic co. ltd"
U24093,"beijing city china, tsinghua university, yahoo!, perfect world co. ltd., sogou"
U24094,"beijing city china, beijing university of technology, google, tsinghua university, microsoft research asia"
U14009,"greater chicago area, university of illinois at urbana-champaign, university of illinois at urbana-champaign, microsoft research, walt disney imagineering, uiuc chapter of acm siggraph, electronic arts"
U24096,"san francisco bay area, nanjing university of science and technology, facebook, university of wisconsin-madison, microsoft, tsinghua university, stanford university"
U24097,"san francisco bay area, pinterest, klout"
U24098,"greater seattle area, microsoft"
U14005,"urbana-champaign illinois area, sharif university of technology, university of miami"
U14006,"miami fort lauderdale area, tarbiat moallem university of tehran, xg technology inc., umkc, shariaty university and azad university of shahriyar, data processing company (iran switch management network project), iran telecommunication research center, behin cara international institute of operation research"
U14007,"urbana-champaign illinois area, university of illinois at urbana-champaign, par works inc. (an allied minds company)"
U14000,"greater boston area, carthage college, silverrail technologies, aer, endeca"
U14001,"iran, association for computing machinery, informatics society of iran, minoo software solutions, iranian java user group (jug)"
U14002,"iran, glamour gallery"
U14003,"iran, azad university - south tehran branch, kumeshian, sazgan gostar"
U25541,"provo utah area, real-time collaboration inc., simplerain inc."
U25540,"greater seattle area, university of toronto, amazon, taglab, university of toronto, ubuntu, self-employed, university health network"
U25543,"state college pennsylvania area, university of missouri-columbia, penn state, university of missouri"
U25542,"springfield massachusetts area, harbin institute of technology, ibm t.j. watson research"
U25545,"greater salt lake city area, brigham young university, dhi computing service inc. (dhi-provo), brigham young university, convergys"
U25544,"greater seattle area, brigham young university, amazon, brigham young university, familysearch.org"
U25547,"urbana-champaign illinois area, southwest university of political science and law, gavlin &amp; associations. pc, brilliant amity law llc, xingquan law firm, hongping law firm, jinghao law firm"
U25546,"greater seattle area, brigham young university, amazon.com, open access technologies brigham young university"
U25549,"greater salt lake city area, texas a&amp;m university-commerce, weber state university, disa, slc infragard chapter, countertop kidd, watson management, myers nuart lighting"
U25548,"urbana-champaign illinois area, shanghai jiao tong university, university of illinois at urbana-champaign"
U3900,"china, shanghai jiao tong university"
U3901,"greater new york city area, fairfield university school of engineering, speedoped sidecycle llc, schlumberger-doll research, dukes szilagyi architectural svc, norwalk company inc, omega engineering"
U3902,"albany new york area, huazhong university of science and technology, rensselaer polytechnic institute, oracle, siemens"
U3903,"shanghai city china, apex data and knowledge management lab"
U3904,"shanghai city china, shanghai jiao tong university, facebook, hipu inc., hong kong university of science and technology, alibaba.com, ibm china research lab"
U3905,"washington d.c. metro area, university of maryland"
U3906,"greater new york city area, beijing university of post and telecommunications, city university of new york, new york university - poly, icpc team @ new york university, yahoo!, tsinghua university, icpc team @ bupt, ibm"
U3907,"china, shanghai jiao tong university, apex data and knowledge management lab, alibaba.com, microsoft research asia"
U3908,"china, shanghai jiao tong university, baidu inc., alibaba cloud computing company"
U3909,"china, tongji university, microsoft, alibaba.com"
U12651,"san francisco bay area, university of delaware, boston university, multicoreware inc, university of illinois at urbana-champaign, lawrence livermore national laboratory, university of delaware"
U7132,"san francisco bay area, university of illinois at urbana-champaign, pervasive parallelism laboratory, quantifind, stanford university, transformative learning technologies lab, intel corporation, university of illinois at urbana-champaign"
U27547,"greater new york city area, shanghai jiao tong university, yahoo!, columbia university information technology, procter &amp; gamble, canon inc., china citic bank"
U27546,"shanghai city china, microsoft"
U27545,"greater los angeles area, university of illinois at urbana-champaign, kpmg us, graviton fund llc, shenyin &amp;wanguo securities co. ltd., oriental securities co. ltd"
U27544,"greater seattle area, university of illinois at urbana-champaign, microsoft"
U27543,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois international programs and studies&#x2019; office, university of illinois at urbana-champaign, wmbc tv, cocomero frozen yogurt, plano senior high school newspaper, global warming summit, huijia education organization, university of western australia"
U27542,"greater new york city area, shanghai jiao tong university, commerzbank ag, capstone investment advisors"
U27541,"greater san diego area, shanghai jiaotong university, uc san diego, cisco systems, qad inc"
U27540,"san francisco bay area, yelp.com"
U27549,"china, shanghai uqee network co. ltd"
U27548,"suzhou jiangsu china, university of illinois at urbana-champaign, "
U28754,"urbana-champaign illinois area, university of maryland baltimore county, university of illinois urbana, university of illinois at urbana-champaign, university of maryland baltimore county, researcher at massachusetts institute of technology, northwestern university"
U28751,"greater chicago area, faspark, ai incube, university of illinois at urbana-champaign"
U27949,"greater boston area, survey and statistical methods core university of massachusetts boston –Dana-farber harvard, umass boston"
U14008,hungary
U27941,"urbana-champaign illinois area, nanyang technological university, university of illinois at urbana-champaign, ibm t.j.watson, los alamos national laboratory, motorola"
U24095,"greater chicago area, dalian university of technology, microsoft research redmond, microsoft research asia"
U27723,"san francisco bay area, colorado state university, google, tivo inc., webex inc., presenter inc., cosmo software a platinum technologies company, lightscape technologies inc., taligent inc."
U27722,"greater philadelphia area, shanghai jiao tong university, university of delaware, broadcom, shanghai jiao tong university"
U27721,"shanghai city china, emsi"
U27720,"greater new york city area, shanghai jiao tong university, rand corporation, monitor group, china construction bank, aiesec"
U27727,"san francisco bay area, college of engineering guindy anna university, linkedin, microsoft corporation, citadel investment group, google inc."
U27726,"san francisco bay area, university of california los angeles, asana, facebook, google, strategic data corp, adaptive ai inc, telseon, hewlett-packard"
U27725,"san francisco bay area, cornell university, asana, facebook"
U27724,"greater san diego area, qeebu interaction technology"
U27729,urbana-champaign illinois area
U27728,"new delhi area india, university of illinois at urbana-champaign, ecartes technology private limited, teklink international inc, dunn solutions group"
U14004,"urbana-champaign illinois area, cornell university, university of illinois at urbana-champaign, cornell university"
U24099,"greater seattle area, nanjing university, amazon web services"
U16153,"greater detroit area, peking university, university of michigan health system, boston consulting group, center for entrepreneurship university of michigan, mckinsey &amp; company, daolan group, peking university"
U16154,urbana-champaign illinois area
U7107,"san francisco bay area, microsoft"
U27619,"china, shanghai jiao tong university, morgan stanley"
U27618,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign"
U27617,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign"
U27616,"shanghai city china, shanghai jiao tong university, pwc sdc, convergys, bearingpoint"
U27615,"china, shanghai jiao tong university, sjtu"
U27614,"san francisco bay area, yelp.com"
U27613,"san francisco bay area, yelp.com"
U27612,"san francisco bay area, harvey mudd college, yelp, center for spoken language understanding at ohsu, metaweb technologies inc."
U27611,"san francisco bay area, case western reserve university, yelp"
U27610,"san francisco bay area, yelp.com"
U4619,"san francisco bay area, beijing foreign studies university, ministry of tofu, linktv, university of illinois at urbana-champaign, beijing foreign studies university"
U4618,urbana-champaign illinois area
U4611,china
U4610,"paris area france, essec - essec business school, university of chicago - booth school of business, soci&#xe9;t&#xe9; g&#xe9;n&#xe9;rale cib, amazon.com"
U4613,urbana-champaign illinois area
U4612,"greater new york city area, maven alpha"
U4615,"hangzhou zhejiang china, zhejiang university, innovation works, microsoft, google"
U4614,"urbana-champaign illinois area, amd"
U4617,"urbana-champaign illinois area, fudan university"
U4616,"greater chicago area, wuhan university, tradelink llc"
U27352,greater philadelphia area
U4683,"san francisco bay area, hp labs, hewlett-packard"
U4680,"san francisco bay area, stanford university"
U27351,"urbana-champaign illinois area, university of illinois at urbana-champaign, pearson north america, cs department, it services division of intercollegiate athletics"
U7967,"urbana-champaign illinois area, tongji university, skidmore owings &amp; merrill llp (som), university of illinois at urbana-champaign, cpg consultants pte ltd, tongji uinversity shanghai, guangsha real estate nanjing"
U7964,"roanoke virginia area, tsinghua university, university of illinois at urbana-champaign, chinese academy of sciences, tsinghua university"
U4468,"urbana-champaign illinois area, beijing normal university"
U4469,urbana-champaign illinois area
U19861,"greater new orleans area, university of illinois at urbana-champaign, shell oil company, illinois men's club soccer, motiva enterprises llc, dean's student advisory council, illini tower, university of illinois, engineering open house"
U24111,"montreal canada area, beijing information technology institute, google, microsoft, cornell university, founder r&amp;d center pku"
U19862,"richmond virginia area, university of illinois at urbana-champaign, capital one, university of illinois at urbana-champaign, kraft foods group"
U4462,united states
U19864,"greater st. louis area, university of illinois at urbana-champaign, phillips 66, university of illinois at urbana-champaign, conocophillips"
U4461,"urbana-champaign illinois area, dow chemical"
U8720,"urbana-champaign illinois area, zero percent"
U8722,"urbana-champaign illinois area, kyiv national taras shevchenko university, university of illinois at urbana-champaign, softgenic systems"
U19916,"greater philadelphia area, university of illinois at urbana-champaign, university of delaware, university of illinois at urbana-champaign, hansol metal"
U19911,urbana-champaign illinois area
U19919,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign, google, amazon.com"
U4598,"san francisco bay area, hgst a western digital company"
U4599,"urbana-champaign illinois area, beckman institute"
U4592,"madison wisconsin area, nanyang technological university, purdue university, university of wisconsin-madison, university of wisconsin - madison"
U4593,"shanghai city china, east china normal university, new alliance capital, experian"
U4590,"urbana-champaign illinois area, university of illinois, new york university, university of illinois at urbana-champaign, boehringer ingelheim inc, new york university"
U4591,"urbana-champaign illinois area, fudan university, ernst &amp; young"
U4596,"greater new york city area, university of science and technology of china, bloomberg lp, supstat inc, stony brook university"
U4597,"beijing city china, renmin university of china, hermark culture, cnpc ltd., accenture, uop llc honeywell, hewlett-packard, university of illinois at urbana-champaign, renmin university of china, anton oilfield services (group) ltd., kunlun inc. of china national petroleum corporation, china stone management consulting group"
U4594,"greater los angeles area, nanjing university of science and technology, bestfit international inc."
U4595,"york pennsylvania area, university of science and technology of china, fci, te connectivity, pennsylvania state university"
U14019,"kansas city missouri area, university of kansas medical center"
U14018,"urbana-champaign illinois area, university of illinois at urbana-champaign, edream"
U24089,"beijing city china, tsinghua university, ztelic, zynga, freelancer, sohu.com, intel corporation"
U24088,"greater chicago area, tsinghua university, northwestern university"
U24087,"greater seattle area, cairo university, microsoft research, university of michigan, yahoo! labs, yahoo! research, ibm cairo technology development center, cairo university"
U24086,"san francisco bay area, tsinghua university, facebook, national center for supercomputing applications, university of illinois at urbana-champaign, tsinghua university"
U24085,"san francisco bay area, google"
U24084,"san francisco bay area, tsinghua university, apple, canesta, netease"
U14017,"san francisco bay area, chinese university of hong kong, striking.ly, morgan stanley, goldman sachs, yahoo!"
U24082,"san francisco bay area, tsinghua university, google, turn, polyvore, carnegie mellon university, sohu.com"
U14015,"greater seattle area, open systems laboratory university of illinois at urbana-champaign"
U14014,"greensboro winston-salem north carolina area, north carolina a&t state university"
U24155,"urbana-champaign illinois area, university of tehran, university of illinois at urbana-champaign"
U24154,"united states, google"
U25578,china
U25579,"chandigarh area india, kurukshetra university, agile informatics, fcs software solutions, fcs software soluitons"
U25574,"greater seattle area, amazon.com"
U25575,"provo utah area, brigham young university, leadgenix, kickstart seed fund, silicon slopes, familylink.com, social playz, boomstartup"
U25576,"provo utah area, american red cross, brigham young university"
U25577,"provo utah area, brigham young university, brigham young university, lds philanthropies, apx alarm security solutions inc., public partnerships llc, lds church"
U25570,"provo utah area, brigham young university, microsoft, brigham young university, google inc. research"
U25571,"dallas fort worth area, baylor university, computer staff, intellistaff, shared solutions, infoshare networking systems inc., instrument fit engineering search consulting, technical careers, fiberglass insulators"
U25572,"greater seattle area, brigham young university, amazon.com, goldman sachs, byu"
U25573,"greater salt lake city area, brigham young university, xactware, church of jesus christ of latter-day saints, brigham young university, byu on-campus housing, byu oit support services, xerox, world wide auto, crsgroup, byu janitorial, h&amp;r block"
U26952,"urbana-champaign illinois area, university of illinois at urbana-champaign, qloo inc., university of illinois at urbana-champaign, illinois informatics institute, citi, industrial bank co. ltd"
U27532,"shanghai city china, shanghai jiao tong university, fengdie index information, hewlett-packard, convergys"
U27533,"urbana-champaign illinois area, university of science and technology of china, university of illinois at urbana-champaign, chinese students &amp; scholars association - university of illinois at urbana champaign, university of science and technology of china"
U27530,"greater chicago area, tianjin university, strata decision technology, homelegance by topline furniture, starkey labs, university of illinois at urbana-champaign, tianjin university"
U27531,"shanghai city china, shanghai jiao tong university, jiangsu huashan environmental protection technology co. ltd, simon murray and company, kpmg transaction services shanghai, bearingpoint"
U27536,"greater new york city area, washington university in st. louis - olin business school, national merchants association, university of illinois at urbana-champaign"
U27537,"china, morgan stanley"
U27534,"greater chicago area, university of illinois at urbana-champaign, ernst &amp; young, north american company for life and health, department of mathematics university of illinois at urbana champaign, university of illinois at urbana-champaign, china taiping insurance, actuarials holdings llc, haitong securities asset management division"
U27535,"shanghai city china, zhejiang university, illuminera strategy, intercontinental hotels group"
U27538,"shanghai city china, marvell"
U27539,"san francisco bay area, university of wisconsin-madison - school of business, triggit, yelp, pricewaterhousecoopers, kimberly-clark"
U25590,"hong kong, aston carter"
U25591,"greater boston area, franklin pierce college, digital prospectors"
U27288,"urbana-champaign illinois area, university of illinois at urbana-champaign, ernst &amp; young, university of illinois at urbana-champaign, medline industries"
U27289,"urbana-champaign illinois area, university of illinois at urbana-champaign - college of business"
U27284,"urbana-champaign illinois area, university of illinois at urbana-champaign - college of business, barclays, ascend uiuc chapter, ccb international asset management limited, deloitte touche tohmatsu cpa ltd., southwest securities"
U27285,"urbana-champaign illinois area, university of illinois at urbana-champaign - college of business, university of illinois at urbana-champaign, division of intellectual athletes, wesley foundation, lar de marian, accenture, center for economic progress"
U27286,"urbana-champaign illinois area, university of illinois at urbana-champaign, goldman sachs, altera corporation, magnetic resonance imaging research, grainger electrical machinery lab, financial engineering research"
U27287,"urbana-champaign illinois area, university of illinois at urbana-champaign, shanghai jiao tong university, university of new mexico, hong kong university of science and technology, university of illinois at urbana-champaign"
U27280,"urbana-champaign illinois area, university of illinois at urbana-champaign, salesforce.com, esri"
U27281,"china, aig china chartis"
U27282,"urbana-champaign illinois area, university of illinois at urbana-champaign, microsoft, university of illinois at urbana-champaign"
U27283,"ithaca new york area, university of illinois at urbana-champaign, epic, bagtheweb inc., university of illinois at urbana-champaign"
U4637,"urbana-champaign illinois area, xi'an jiaotong university, university of illinois at urbana-champaign"
U27678,"san francisco bay area, university of california davis, twitter, google"
U7160,"san francisco bay area, university of illinois at urbana-champaign, uc berkeley, nvidia, university of illinois at urbana-champaign, slac national accelerator laboratory, lawrence livermore national laboratory, state farm insurance, university of illinois dept of computer science, northwestern university, fermi national accelerator laboratory"
U27668,austria
U27669,san francisco bay area
U27662,hong kong
U27663,"greater new york city area, options group"
U27660,"albuquerque new mexico area, university of kansas, rochester institute of technology, university of new mexico, yale university, mind research network, johns hopkins university, olin neuropsychiatry research center"
U27661,"san francisco bay area, shanghai jiao tong university, google, at&amp;t labs inc., university of michigan"
U27666,"urbana-champaign illinois area, university of illinois at urbana-champaign, community choices"
U27667,"region iii - central luzon philippines, xclusive ink enterprises, ev esupport online services, versata"
U27664,"albuquerque new mexico area, beijing institute of technology, mind research network"
U27665,"beijing city china, beijing foreign study university, microsoft, beyondsoft consulting inc, hudson, zhaopin.com, vanceinfo, chinahr- present monster"
U4608,urbana-champaign illinois area
U4609,"houston texas area, university of science and technology of china, schlumberger, university of illinois at urbana-champaign, computational multiscale, changchun institute of optics fine mechanics and physics chinese academy of science, optoelectronic technology &amp; mems mechanics analysis lab univeristy of science &amp; technology of china"
U4602,"urbana-champaign illinois area, university of illinois at urbana-champaign, international forest products"
U4603,"geneva area switzerland, ustc, cern"
U4600,"knoxville tennessee area, university of science and technology of china"
U4601,"greater chicago area, university of illinois at urbana-champaign, university of illinois at urbana-champaign, fidelity investments, jump trading llc, department of mathematics university of illinois at urbana champaign, samsi"
U4606,"urbana-champaign illinois area, tsinghua university, 3m, university of illinois at urbana-champaign"
U4607,"washington d.c. metro area, university of pittsburgh, university of maryland"
U4604,"san francisco bay area, university of illinois at urbana-champaign - college of business, national taiwan university, yahoo!, ixl learning, university of illinois at urbana-champaign, motorola, ibm"
U4605,"greater pittsburgh area, tsinghua university, ibm almaden research center, carnegie mellon university, university of illinois at urbana-champaign, command performance research inc., tsinghua university"
U27677,"greater st. louis area, north central university, saints church - st. louis, kalmat foundation inc., interlink language centers, intervarsity christian fellowship usa, center on democracy in a multiracial society univeristy of illinois, stone creek church, school for international training, university of illinois at urbana-champaign, 2005 - 2006) publication services inc, tcf bank"
U27676,"urbana-champaign illinois area, university of illinois at urbana-champaign, zhejiang university, university of illinois at urbana-champaign"
U19856,"greater chicago area, university of illinois at urbana-champaign, uop, archer daniels midland, university of illinois at urbana-champaign, american institute of chemical engineers, morris hospital"
U19857,"urbana-champaign illinois area, university of illinois at urbana-champaign, dow corning, university of illinois at urbana-champaign, archer daniels midland"
U19852,"malaysia, petronas"
U19858,"san francisco bay area, university of illinois at urbana-champaign, clorox company, university of illinois at urbana-champaign, plastic ingenuity"
U4457,"urbana-champaign illinois area, tsinghua university, university of illinois at urbana-champaign, aia, beijing municipal bureau of statistics"
U4456,"urbana-champaign illinois area, act, university of illinois at urbana-champaign"
U2679,"hong kong, beijing normal university, msra"
U2678,"china, university of science and technology of china, microsoft research asia"
U2671,"singapore, zhejiang university, bp, mathematics image processing research center of zhejiang university, bank of communications"
U2670,"greater chicago area, zhejiang university, citibank (china) co. ltd., industrial and commercial bank of china"
U2673,"china, university of illinois at urbana-champaign"
U2672,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U2675,"san francisco bay area, huazhong university of science and technology, facebook, tagged, yahoo labs"
U2674,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U2677,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U2676,"washington d.c. metro area, tsinghua university, culture communication and technology program georgetown university, berkley center for religion peace and world affairs, innovation works, chinict, microsoft research asia"
U19920,"greater chicago area, university of illinois at urbana-champaign, university of illinois, alexian brother's hospital"
U2705,"greater detroit area, peking university, university of michigan, yahoo!, microsoft research"
U7956,"urbana-champaign illinois area, michigan state university, state farm research and development center"
U2707,"hangzhou zhejiang china, zhejiang university"
U2706,china
U2701,"china, sun yat-sen university"
U2700,"greater seattle area, microsoft research"
U2703,"greater seattle area, peking university, microsoft research"
U2702,china
U2709,raleigh-durham north carolina area
U2708,"urbana-champaign illinois area, nanjing university, google"
U24507,"washington d.c. metro area, university of illinois, bits dubai, comscore inc., illinois business consulting, amko exports, forebross tools pvt. ltd"
U24504,urbana-champaign illinois area
U25569,"macao, institute for tourism studies, sheraton macao sands cotai central, lisboa hotel macao"
U25568,"greater seattle area, talent sourcer- microsoft office server and services - http: aka.ms azn4l2 and o365- http: aka.ms jz"
U25563,"greater seattle area, university of illinois at urbana-champaign, university of nottingham, amazon, university of illinois at urbana-champaign, apt-hire, global china connection"
U25562,"sapporo hokkaido japan, hokkaido"
U25561,"san francisco bay area, google"
U25560,"greater seattle area, western washington university, amazon.com, western washington university"
U25567,"region xi - davao philippines, brigham young university, charity vision, lds family services, big heart little heart, students for non-profit development, intermountain healthcare, byu emotional and developmental lab, department of health and human services"
U25566,"provo utah area, arrowstorm entertainment, camera 40 productions"
U25565,"greater seattle area, brigham young university, amazon, novell, cleantelligent software, empower playgrounds inc."
U25564,hawaiian islands
U24184,"urbana-champaign illinois area, university of illinois at urbana-champaign, spot trading llc, intelligent medical objects, dr. h.r thompson md, china automotive industry engineering corp."
U24182,"greater seattle area, boston college, microsoft research, university of illinois at urbana-champaign, boston college"
U27521,"san francisco bay area, university of illinois at urbana-champaign, duetto research, bunchball"
U27520,"san francisco bay area, east china normal university, linkedin, university of illinois at urbana-champaign, national center for supercomputing applications, amazon.com, ibm"
U27523,"san francisco bay area, stanford university"
U27522,"ithaca new york area, university of illinois at urbana-champaign, trinity partners, pwc consulting, xinhua news agency, hina group"
U27525,"shanghai city china, shanghai jiao tong university, microsoft, qad"
U27524,urbana-champaign illinois area
U27527,"greater chicago area, university of illinois at urbana champaign, jump trading, goldman sachs, department of ece at university of illinois urbana champaign"
U27526,"urbana-champaign illinois area, saint mary's university of minnesota, solid commerce, lostpointsllc, university of illinois at urbana-champaign, saint mary's university of minnesota, aerial photogrammetric and remote sensing information industry corporation ltd"
U27529,"greater seattle area, shanghai jiao tong university, microsoft, university of southern california, information sciences institute, shanghai jiao tong university"
U27528,"greater los angeles area, shanghai jiao tong university, hulu, ucla, packet design, university of california los angeles, microsoft research asia"
U25585,"provo utah area, brigham young university, pilmerpr, protection 1 security solutions"
U25584,provo utah area
U25587,"tokyo japan, brigham young university, wingarc technologies"
U25586,"provo utah area, dish digital"
U25581,"albany new york area, fudan university, ibm, rensselaer polytechnic institute"
U25580,united states
U25583,"macao, university of macau, macau fisherman's wharf, bcm bank"
U25582,"san francisco bay area, university of california, google, mips technologies, webex, extreme networks, harmonic"
U25589,urbana-champaign illinois area
U25588,greater salt lake city area
U27299,"zhuhai guangdong china, university of illinois at urbana-champaign, continental, dept. of mechanical engineering uiuc, eng 198 intro to engineering uiuc, zhuhai meilan boat co. ltd., spark education group (guangdong)"
U27298,"urbana-champaign illinois area, university of illinois at urbana-champaign, amazon, royse &amp; brinkmeyer apartments, trifab &amp; construction inc"
U27293,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U27292,"san francisco bay area, university of illinois at urbana-champaign, gree international inc, cygnas corporation"
U27291,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign, eva-uiuc.com, ecoillini, enova, successbook @ uiuc, graduate school of library and information science, phenome technologies"
U27290,"greater chicago area, university of illinois at urbana-champaign, deloitte, university of illinois at urbana-champaign, delphi electronic and safety"
U27297,"urbana-champaign illinois area, university of illinois at urbana-champaign, amazon, university of illinois at urbana-champaign, techexcel"
U27296,"greater new york city area, university of illinois at urbana-champaign, world health organization, china financial services, merrill lynch, summit mortgage bankers inc."
U27295,"baltimore maryland area, johns hopkins university - carey business school, university of illinois at urbana-champaign, light brigade consulting, children's hospital colorado, vector marketing, boci, lord abbett china, hsbc"
U27294,"urbana-champaign illinois area, university of illinois at urbana-champaign, gr-neam, darrell survey, university of illinois at urbana-champaign, deloitte"
U27459,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign, illinois green business association"
U27458,"urbana-champaign illinois area, tsinghua university, university of illinois at urbana-champaign, ibm, hulu"
U27455,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U27454,"urbana-champaign illinois area, tsinghua university, intel corporation, micron technology, sony"
U27457,"greater los angeles area, shanghai jiao tong university, eharmony.com, information sciences institute, ebaotech corporation"
U27456,"finland, shanghai jiao tong university"
U16130,"urbana-champaign illinois area, university of science and technology of china, university of illinois at urbana-champaign, institute of plasma physics chinese academy of sciences"
U16136,"urbana-champaign illinois area, tsinghua university, qualcomm"
U16137,"greater nashville area, beijing normal university, cummins inc."
U16135,"greater chicago area, argonne national laboratory"
U16138,"san francisco bay area, peking university, amazon, cummins inc., ge energy, mercer, volkswagen"
U27679,china
U4636,urbana-champaign illinois area
U4635,"urbana-champaign illinois area, university of illinois at urbana-champaign, gruebele group, university of illinois at urbana-champaign, carle foundation hospital, highland park hospital, starbucks"
U4634,"urbana-champaign illinois area, punjab engineering college, university of illinois at urbana-champaign, ge global research"
U4633,"greater detroit area, nanjing university, university of michigan, nanjing university"
U4632,"greater new york city area, citi"
U4631,"raleigh-durham north carolina area, university of science and technology of china, university of north carolina at chapel hill, college of william and mary"
U4630,"baton rouge louisiana area, louisiana state university"
U27671,"urbana-champaign illinois area, xiamen university, university of illinois at urbana-champaign, foreign affairs office xiamen government"
U27670,"san francisco bay area, google"
U27673,"beijing city china, nankai university, microsoft search technology center, florida state university, innovation works - wandou labs, microsoft research asia"
U27672,"japan, shanghai jiao tong university, boston consulting group, deloitte, monitor group, fujitsu, toshiba"
U27675,"san francisco bay area, shanghai jiao tong university, google, georgia institute of technology"
U27674,"raleigh-durham north carolina area, shanghai jiao tong university, mathworks, university of north carolina at chapel hill"
U4639,"urbana-champaign illinois area, siuc, busboom investments"
U4638,"greater los angeles area, zhejiang university, broadcom, ucla, marvell"
U27279,"san francisco bay area, university of illinois at urbana-champaign, lytics lab, transformative learning technologies lab, stanford university, stanford persuasive technology lab, peking university, galtech, university of illinois at urbana-champaign"
U27278,"urbana-champaign illinois area, university of illinois at urbana-champaign, microsoft"
U4445,"urbana-champaign illinois area, tianjin university, university of illinois at urbana-champaign"
U19841,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign, nisl iwsl dekalb park district, fellowship of catholic university students, wrigley, unilever, hillcrest place apartments"
U4441,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U4443,"urbana-champaign illinois area, tsinghua university, university of illinois at urbana-champaign, exalt diagnostics, iowa state university"
U19849,"greater detroit area, university of illinois at urbana-champaign, akzonobel, archer daniels midland, american institute of chemical engineers, dow corning"
U19848,"wichita kansas area, university of illinois at urbana-champaign, hospira, american institute of chemical engineers, wolfram research, university of illinois at urbana-champaign, bon ton stores inc."
U4448,china
U19842,"greater chicago area, university of illinois at urbana-champaign, clorox company, department of chemical and biomolecular engineering at uiuc, unilever, flossmoor country club"
U15170,"greater boston area, university of illinois at urbana-champaign, vistaprint, cygnas corporation"
U2668,"urbana-champaign illinois area, zhejiang university, university of illinois at urbana-champaign"
U2669,"greater new york city area, zhejiang university, microsoft, l.e.k. consulting, bain &amp; company, kuang-chi institute of advanced technology"
U2662,"greater atlanta area, zhejiang university, georgia institute of technology, ibm, taobao marketplace"
U2663,"china, zhejiang university, zhejiang university, ucla, microsoft research china"
U2660,"greater los angeles area, zhejiang university"
U2661,"greater chicago area, shanghai jiao tong university, university of chicago, shanghai jiao tong university, microsoft research asia"
U2666,"san francisco bay area, yahoo"
U2667,"urbana-champaign illinois area, universty of tulsa, rocket fuel inc., university of tulsa, university of massachusetts amherst, university of notre dame"
U2664,"san francisco bay area, tsinghua university, pinterest, twitter, facebook, nasa, microsoft"
U2665,"san francisco bay area, northeastern university, linkedin, lab126 - an amazon.com company, adobe systems, mercury interactive (acquired by hewlett packard 2006), juniper networks, google, microsoft, phoenix technologies"
U2716,"canada, zhejiang university, taobao marketplace"
U2717,"portland oregon area, golden gate university, university of oregon, linkedin corporation, stafford's staffing &amp; consulting services llc, globalfoundries, shop it to me, isilon systems, riverbed technology, bea systems, google, intuit, fred finch youth center, rga associates, directstaffing inc., joseph michaels and dm stone, us army"
U2714,"greater chicago area, zhejiang university, university of illinois at chicago, pohang university of science and technology"
U2715,"greater seattle area, zhejiang university, microsoft, ubs"
U2712,"san francisco bay area, linkedin"
U2713,"san francisco bay area, university of science and technology of china, microsoft research, university of illinois at urbana-champaign, yahoo! labs, institute of software chinese academy of sciences"
U2710,"urbana-champaign illinois area, yahoo!"
